"SLI-TDS","SLI-NO2+NO3","SLI-Ca","SLI-Mg","SLI-Na","SLI-K","SLI-Cl","SLI-SO4","SLI-F","SLI-HCO3","SLI-pH","SLI-HAR","SLI-SAR","WQI/n","ClassLabel-No"
"6.5988372093023","2.3255813953488","12.899224806202","22.558139534884","1005.8139534884","104.6511627907","15.813953488372","3.3488372093023","4.3720930232558","23.255813953488","11.592128801431","10.232558139535","6.8191627906977","94.637034356222","2"
"1.406976744186","0.62015503875969","4.4651162790698","6.2790697674419","81.395348837209","34.883720930233","1.4883720930233","0.52325581395349","1.2093023255814","9.0697674418605","11.735241502683","3.1007751937984","0.99911488372093","12.090478219348","1"
"3.2906976744186","0.15503875968992","5.4573643410853","14.186046511628","453.48837209302","23.255813953488","8.4186046511628","2.5813953488372","2.3255813953488","11.348837209302","11.735241502683","5.5813953488372","4.1540976744186","41.99834511261","1"
"1.3837209302326","0.31007751937984","3.968992248062","6.046511627907","133.72093023256","23.255813953488","0.97674418604651","0.24418604651163","0.97674418604651","8.7906976744186","11.878354203936","2.8682170542636","1.7021976744186","15.086399041328","1"
"6.2093023255814","0.46511627906977","7.4418604651163","21.395348837209","1273.2558139535","104.6511627907","16.139534883721","0.90697674418605","2.5581395348837","28.093023255814","11.449016100179","8.2170542635659","9.6388558139535","114.64778501904","3"
"2.75","1.3953488372093","9.6744186046512","11.860465116279","81.395348837209","23.255813953488","8.093023255814","1.2209302325581","0.74418604651163","7.3953488372093","11.449016100179","6.2790697674419","0.70418162790698","12.785934708958","1"
"2.1627906976744","3.2558139534884","5.953488372093","5.1162790697674","238.37209302326","46.511627906977","3.4418604651163","1.2209302325581","1.4418604651163","5.1162790697674","11.735241502683","3.2558139534884","2.8600395348837","25.418778326682","1"
"1.6220930232558","1.7054263565891","4.4651162790698","3.7209302325581","203.48837209302","46.511627906977","2.1395348837209","1.3604651162791","1.953488372093","2.8372093023256","11.878354203936","2.4031007751938","2.8377674418605","22.071037383606","1"
"1.9593023255814","1.0852713178295","8.4341085271318","2.093023255814","267.44186046512","34.883720930233","1.4883720930233","0.48837209302326","2.2325581395349","12.46511627907","10.87656529517","3.1782945736434","3.2365069767442","26.912544020916","1"
"3.1744186046512","0.15503875968992","7.4418604651163","9.5348837209302","534.88372093023","11.627906976744","5.6279069767442","1.4302325581395","2.046511627907","17.302325581395","10.87656529517","4.9612403100775","5.2154790697674","47.252160836659","1"
"7.656976744186","3.5658914728682","14.883720930233","29.302325581395","936.04651162791","267.44186046512","17.813953488372","5.5116279069767","1.906976744186","22.697674418605","11.019677996422","12.713178294574","5.6949162790698","102.78886861153","3"
"6.5406976744186","2.4806201550388","10.914728682171","10.697674418605","1273.2558139535","825.58139534884","10.558139534884","3.5232558139535","3.3488372093023","28.093023255814","10.87656529517","6.3565891472868","10.956239534884","169.47566000183","3"
"9.6104651162791","0.15503875968992","12.403100775194","28.837209302326","2005.8139534884","46.511627906977","39.581395348837","2.9302325581395","1.2093023255814","13.06976744186","10.87656529517","11.782945736434","12.661695348837","168.88025380028","3"
"5.4593023255814","0.31007751937984","19.84496124031","13.488372093023","604.6511627907","69.767441860465","23.06976744186","0.52325581395349","1.0697674418605","8.5116279069767","11.019677996422","9.922480620155","4.1654488372093","59.369487991377","2"
"1.8662790697674","0.31007751937984","6.4496124031008","5.1162790697674","186.04651162791","151.16279069767","1.1627906976744","0.66279069767442","1.7209302325581","13.906976744186","11.019677996422","3.4108527131783","2.1810660465116","29.616664270446","1"
"4.3953488372093","1.3953488372093","9.4263565891473","14.651162790698","639.53488372093","46.511627906977","14.325581395349","1.9186046511628","1.1627906976744","9.3488372093023","11.449016100179","6.9767441860465","5.2521906976744","58.949884124581","2"
"4.5988372093023","0.93023255813953","8.9302325581395","8.8372093023256","1005.8139534884","104.6511627907","8.4186046511628","2.1627906976744","4.093023255814","21.302325581395","10.733452593918","5.1937984496124","9.5470581395349","91.939437021238","2"
"5.2848837209302","1.3953488372093","11.906976744186","10.232558139535","1069.7674418605","81.395348837209","8.8837209302326","3.1744186046512","2.4651162790698","23.813953488372","10.304114490161","6.5116279069767","9.0759302325581","95.708572313197","2"
"3.2674418604651","0.46511627906977","6.9457364341085","13.023255813953","470.93023255814","34.883720930233","5.6279069767442","1.1860465116279","2.6046511627907","14.46511627907","11.878354203936","5.7364341085271","4.2589093023256","44.251763263153","1"
"2.2267441860465","0.31007751937984","7.4418604651163","5.5813953488372","267.44186046512","46.511627906977","4.7906976744186","1.046511627907","1.4418604651163","9.953488372093","11.162790697674","3.8759689922481","2.9520604651163","28.056688014311","1"
"6.8546511627907","0.93023255813953","6.4496124031008","10.232558139535","2005.8139534884","104.6511627907","16.139534883721","1.6744186046512","3.7674418604651","26.093023255814","12.021466905188","4.8062015503876","19.796327906977","170.71004503922","3"
"3.8662790697674","1.0852713178295","12.899224806202","5.3488372093023","668.60465116279","23.255813953488","8.4186046511628","1.8488372093023","2.3720930232558","14.46511627907","10.733452593918","5.5038759689922","6.1817023255814","58.814135351589","2"
"1.2093023255814","1.2403100775194","3.2248062015504","2.7906976744186","162.79069767442","46.511627906977","1.8139534883721","0.62790697674419","1.2558139534884","4.2790697674419","11.878354203936","1.7829457364341","2.649888372093","18.61964418146","1"
"1.1976744186047","0.77519379844961","2.9767441860465","3.0232558139535","162.79069767442","23.255813953488","1.6279069767442","1.4651162790698","2.046511627907","3.6744186046512","11.735241502683","1.7829457364341","2.6601069767442","16.847048273015","1"
"6.5116279069767","1.8604651162791","10.914728682171","23.255813953488","1005.8139534884","162.79069767442","13.860465116279","4.6744186046512","0.97674418604651","24.139534883721","11.305903398927","9.7674418604651","6.9665953488372","98.679876170818","2"
"9.0348837209302","3.1007751937984","6.4496124031008","15.348837209302","2005.8139534884","1232.5581395349","28.046511627907","6.6279069767442","1.5348837209302","9.6279069767442","11.162790697674","6.2015503875969","17.421258139535","257.91761615981","4"
"7.8081395348837","0.15503875968992","5.4573643410853","31.627906976744","1470.9302325581","69.767441860465","30.651162790698","5.5116279069767","0.13953488372093","7.6744186046512","11.305903398927","10.387596899225","9.8921604651163","127.79296376772","3"
"1.9651162790698","1.0852713178295","7.4418604651163","2.7906976744186","267.44186046512","46.511627906977","3.3023255813953","0.55813953488372","0.88372093023256","9.0697674418605","11.162790697674","3.1007751937984","3.2978558139535","27.585523792487","1"
"2.2325581395349","0.31007751937984","5.7054263565891","5.1162790697674","360.46511627907","139.53488372093","1.6279069767442","1.5348837209302","2.1395348837209","9.3488372093023","12.307692307692","3.1782945736434","4.3771906976744","42.144513958075","1"
"4.7383720930233","5.2713178294574","13.395348837209","10.697674418605","534.88372093023","290.6976744186","8.093023255814","1.3953488372093","0.93023255813953","12.186046511628","12.307692307692","7.1317829457364","4.3450674418605","69.697946337324","2"
"5.3953488372093","2.4806201550388","6.2015503875969","9.0697674418605","1337.2093023256","127.90697674419","9.5813953488372","4.0813953488372","5.8139534883721","19.023255813953","11.592128801431","4.4186046511628","13.776260465116","119.73465844686","3"
"5.2325581395349","0.46511627906977","7.4418604651163","12.558139534884","1069.7674418605","69.767441860465","10.372093023256","4.6744186046512","1.3023255813953","20.976744186047","11.449016100179","5.7364341085271","9.6517418604651","94.56887166185","2"
"2.4360465116279","0.15503875968992","2.7286821705426","9.0697674418605","482.55813953488","34.883720930233","3.1162790697674","1.6744186046512","2.6976744186047","14.186046511628","11.735241502683","3.3333333333333","5.7213093023256","44.17659216091","1"
"2.1162790697674","0.15503875968992","6.2015503875969","7.4418604651163","215.11627906977","11.627906976744","3.3023255813953","2.5116279069767","0.23255813953488","6.2325581395349","12.021466905188","3.953488372093","2.3373279069767","21.019251360029","1"
"7.0523255813953","0.62015503875969","6.4496124031008","10.232558139535","2075.5813953488","93.023255813953","16.837209302326","2.6860465116279","2.6976744186047","22.976744186047","12.450805008945","4.8062015503876","20.484893023256","175.06914433283","3"
"2.6686046511628","1.0852713178295","7.1937984496124","10.46511627907","226.74418604651","69.767441860465","6.2790697674419","2.1627906976744","0.93023255813953","7.6744186046512","11.162790697674","5.1162790697674","2.172141627907","27.186318586762","1"
"2.2906976744186","0.62015503875969","7.1937984496124","4.8837209302326","360.46511627907","46.511627906977","1.8139534883721","1.1860465116279","1.2093023255814","14.744186046512","11.162790697674","3.5658914728682","4.1253674418605","35.367127251044","1"
"2.4360465116279","0.15503875968992","6.6976744186047","6.9767441860465","389.53488372093","23.255813953488","2.9767441860465","0.52325581395349","1.5813953488372","17.023255813953","11.449016100179","4.031007751938","4.2180697674419","36.219918948672","1"
"2.8604651162791","1.0852713178295","5.2093023255814","14.651162790698","267.44186046512","11.627906976744","8.7441860465116","1.8837209302326","0.23255813953488","6.2325581395349","11.305903398927","5.6589147286822","2.4389302325581","26.105595431402","1"
"2.2732558139535","3.4108527131783","4.9612403100775","7.4418604651163","267.44186046512","58.139534883721","3.953488372093","0.87209302325581","0.093023255813953","5.6744186046512","11.592128801431","3.5658914728682","3.0584837209302","28.652163992477","1"
"1.1860465116279","1.0852713178295","3.2248062015504","3.0232558139535","133.72093023256","34.883720930233","1.4883720930233","1.2558139534884","0.13953488372093","3.6744186046512","11.449016100179","1.8604651162791","2.1385281395349","15.317706146048","1"
"2.6279069767442","2.1705426356589","5.2093023255814","10.93023255814","319.76744186047","23.255813953488","2.7906976744186","1.0813953488372","0.74418604651163","14.186046511628","11.162790697674","4.6511627906977","3.2219744186047","30.907653369112","1"
"2.6220930232558","0.15503875968992","3.2248062015504","8.8372093023256","546.51162790698","11.627906976744","6.4186046511628","1.1860465116279","1.4418604651163","7.3953488372093","12.021466905188","3.4108527131783","6.3930627906977","47.018917311133","1"
"4.8837209302326","1.2403100775194","3.4728682170543","27.209302325581","604.6511627907","162.79069767442","12.697674418605","3.5232558139535","0.83720930232558","15.627906976744","11.305903398927","8.5271317829457","4.4808","66.24984182377","2"
"4.6337209302326","1.0852713178295","3.7209302325581","11.627906976744","802.32558139535","906.97674418605","9.2558139534884","3.1744186046512","1.5813953488372","16.744186046512","11.449016100179","4.3410852713178","8.3339255813953","137.32692276501","3"
"7.296511627907","4.8062015503876","16.372093023256","21.395348837209","872.09302325581","767.44186046512","19.116279069767","0.24418604651163","1.5348837209302","24.139534883721","11.449016100179","11.007751937984","5.702988372093","135.58459068391","3"
"3.3023255813953","0.15503875968992","4.7131782945736","19.53488372093","267.44186046512","58.139534883721","13.023255813953","1.5348837209302","0.55813953488372","6.2325581395349","11.735241502683","6.8217054263566","2.2172611627907","30.416143615889","1"
"1.9186046511628","0.15503875968992","2.9767441860465","11.395348837209","162.79069767442","139.53488372093","1.6279069767442","0.59302325581395","0.51162790697674","11.767441860465","12.021466905188","4.031007751938","1.7515646511628","27.005796702904","1"
"3.343023255814","0.15503875968992","2.4806201550388","8.1395348837209","441.86046511628","1186.0465116279","5.953488372093","1.953488372093","0.093023255813953","9.6279069767442","12.307692307692","3.0232558139535","5.5209209302326","129.26961306362","3"
"3.2558139534884","2.7906976744186","6.2015503875969","15.581395348837","296.51162790698","46.511627906977","6.2790697674419","1.2906976744186","0.97674418604651","7.1162790697674","11.878354203936","6.2015503875969","2.5781325581395","31.321041617357","1"
"6.0872093023256","0.62015503875969","6.9457364341085","25.348837209302","1069.7674418605","69.767441860465","13.860465116279","3.7674418604651","1.0232558139535","24.976744186047","11.592128801431","9.1472868217054","7.6745162790698","96.198358506491","2"
"2.3837209302326","0.62015503875969","2.7286821705426","10.46511627907","401.16279069767","11.627906976744","2.4651162790698","1.0116279069767","1.8604651162791","10.511627906977","12.16457960644","3.7209302325581","4.5050651162791","35.7867526352","1"
"1.6453488372093","0.15503875968992","3.2248062015504","9.3023255813953","133.72093023256","11.627906976744","3.8139534883721","0.66279069767442","0.32558139534884","4.8372093023256","11.878354203936","3.5658914728682","1.5359544186047","14.330468582175","1"
"6.6046511627907","0.46511627906977","6.9457364341085","9.5348837209302","1941.8604651163","81.395348837209","16.511627906977","1.4302325581395","1.8604651162791","18.46511627907","12.16457960644","4.8062015503876","19.238388372093","163.17560099537","3"
"4.6918604651163","0.77519379844961","11.906976744186","7.6744186046512","802.32558139535","302.32558139535","10.232558139535","2.8953488372093","0.83720930232558","17.581395348837","11.592128801431","5.8139534883721","7.2056790697674","91.219837337737","2"
"7.4244186046512","3.8759689922481","9.922480620155","19.302325581395","1482.5581395349","116.27906976744","18.790697674419","5.9302325581395","1.0697674418605","15.302325581395","11.019677996422","8.3720930232558","11.088990697674","131.61047600569","3"
"1.7151162790698","0.15503875968992","3.4728682170543","6.5116279069767","261.62790697674","11.627906976744","3.1162790697674","0.76744186046512","1.7674418604651","5.953488372093","12.450805008945","2.8682170542636","3.3461162790698","24.260019586257","1"
"6.593023255814","0.93023255813953","12.15503875969","23.488372093023","970.93023255814","162.79069767442","17.162790697674","5.2674418604651","1.2093023255814","19.302325581395","11.592128801431","10.232558139535","6.5752465116279","96.017645447457","2"
"6.5581395348837","1.0852713178295","16.868217054264","10.697674418605","1058.1395348837","906.97674418605","13.860465116279","0.52325581395349","1.2093023255814","31.767441860465","10.87656529517","8.2170542635659","8.0075069767442","159.59901331132","3"
"7.6104651162791","0.31007751937984","8.9302325581395","37.906976744186","1069.7674418605","81.395348837209","30.976744186047","3","3.8604651162791","11.348837209302","11.449016100179","13.178294573643","6.3830372093023","98.932072079262","2"
"1.6627906976744","0.31007751937984","6.2015503875969","5.3488372093023","133.72093023256","34.883720930233","3.3023255813953","0.45348837209302","3.953488372093","8.7906976744186","11.449016100179","3.4108527131783","1.570768372093","16.542964935553","1"
"1.7790697674419","0.46511627906977","5.953488372093","4.8837209302326","156.97674418605","151.16279069767","1.3023255813953","0.55813953488372","4.1860465116279","9.0697674418605","12.450805008945","3.1782945736434","1.9021411627907","27.22065000367","1"
"4.9651162790698","2.1705426356589","8.6821705426357","20.697674418605","656.97674418605","23.255813953488","16.325581395349","2.093023255814","3.0697674418605","9.953488372093","11.592128801431","8.3720930232558","4.9151558139535","59.466869239943","2"
"4.7441860465116","1.8604651162791","8.6821705426357","11.395348837209","959.3023255814","139.53488372093","7.4418604651163","2.7558139534884","7.4418604651163","15.627906976744","12.593917710197","5.8139534883721","8.6045651162791","91.215327540021","2"
"6.3895348837209","1.7054263565891","10.914728682171","19.767441860465","1151.1627906977","81.395348837209","20.604651162791","2.2674418604651","3.7209302325581","11.906976744186","11.878354203936","8.8372093023256","8.394388372093","102.99578639971","3"
"2.2151162790698","0.15503875968992","3.4728682170543","9.5348837209302","313.95348837209","23.255813953488","2.1395348837209","1.0116279069767","6.6511627906977","13.627906976744","12.021466905188","3.7209302325581","3.5366674418605","30.407423572313","1"
"2.1511627906977","0.15503875968992","7.937984496124","7.6744186046512","151.16279069767","23.255813953488","4.2790697674419","0.62790697674419","0.093023255813953","9.3488372093023","12.450805008945","4.5736434108527","1.5300730232558","17.326197534975","1"
"6.1918604651163","0.62015503875969","4.9612403100775","11.395348837209","1755.8139534884","104.6511627907","15.488372093023","1.1162790697674","5.3023255813953","19.023255813953","12.593917710197","4.6511627906977","17.596281395349","150.72348579882","3"
"4.2093023255814","1.7054263565891","20.093023255814","5.1162790697674","401.16279069767","34.883720930233","9.0697674418605","2.093023255814","4.1395348837209","15.302325581395","10.87656529517","7.6744186046512","3.1380023255814","39.958783078758","1"
"1.8837209302326","0.46511627906977","5.4573643410853","5.1162790697674","284.88372093023","46.511627906977","2.1395348837209","0.62790697674419","4.1395348837209","9.0697674418605","11.878354203936","3.1007751937984","3.5022209302326","29.13660953626","1"
"3.25","2.6356589147287","9.4263565891473","4.8837209302326","505.81395348837","81.395348837209","8.8837209302326","1.3255813953488","0.0093023255813953","4.2790697674419","12.021466905188","4.2635658914729","5.2969790697674","49.49882500344","2"
"1.5","0.46511627906977","5.2093023255814","1.8604651162791","238.37209302326","46.511627906977","1.4883720930233","1.1511627906977","0.0093023255813953","6.7906976744186","12.021466905188","2.1395348837209","3.534176744186","24.696409082152","1"
"2.4593023255814","0.31007751937984","7.6899224806202","4.8837209302326","482.55813953488","34.883720930233","5.4418604651163","0.66279069767442","0.36279069767442","6.2325581395349","11.878354203936","3.7209302325581","5.4071511627907","43.576255332324","1"
"2.796511627907","0.15503875968992","3.2248062015504","12.093023255814","389.53488372093","313.95348837209","5.953488372093","1.3604651162791","1.6744186046512","12.790697674419","11.735241502683","4.3410852713178","4.0588744186047","58.744001761387","2"
"6.2267441860465","2.015503875969","4.9612403100775","27.209302325581","994.18604651163","209.3023255814","13.53488372093","3.7674418604651","1.8139534883721","24.976744186047","10.590339892665","8.9922480620155","7.1751720930233","101.13476508417","3"
"5.1337209302326","0.46511627906977","3.968992248062","13.023255813953","1348.8372093023","81.395348837209","14.511627906977","1.6395348837209","1.906976744186","17.06976744186","11.449016100179","4.8062015503876","13.323734883721","116.73311560938","3"
"10.046511627907","0.46511627906977","19.84496124031","36.744186046512","1470.9302325581","46.511627906977","34.604651162791","4.5348837209302","0.27906976744186","24.697674418605","10.87656529517","16.279069767442","7.900676744186","129.51655588734","3"
"1.8139534883721","0","6.6976744186047","4.1860465116279","226.74418604651","23.255813953488","3.1162790697674","0.45348837209302","0.55813953488372","8.2325581395349","12.16457960644","3.2558139534884","2.730188372093","22.554517035916","1"
"1.8372093023256","0","6.9457364341085","4.1860465116279","226.74418604651","127.90697674419","0.97674418604651","0.87209302325581","0.16279069767442","10.232558139535","12.16457960644","3.3333333333333","2.6981372093023","30.62003009495","1"
"4.0406976744186","0.31007751937984","11.906976744186","10.697674418605","604.6511627907","23.255813953488","13.860465116279","1.3953488372093","0.0093023255813953","7.1162790697674","11.878354203936","6.6666666666667","5.0804139534884","53.913017944131","2"
"4.3720930232558","0.62015503875969","10.170542635659","9.0697674418605","872.09302325581","127.90697674419","5.4418604651163","2.6860465116279","3.8139534883721","17.302325581395","12.021466905188","5.6589147286822","7.941423255814","83.007580698133","2"
"5.9127906976744","1.3953488372093","14.387596899225","18.139534883721","831.39534883721","46.511627906977","12.883720930233","5.093023255814","0.46511627906977","19.860465116279","10.87656529517","9.4573643410853","5.855111627907","75.556431915967","2"
"2.3139534883721","0.15503875968992","3.7209302325581","8.6046511627907","412.79069767442","23.255813953488","2.4651162790698","1.1511627906977","2.046511627907","15.627906976744","11.592128801431","3.5348837209302","4.7660209302326","37.848062799872","1"
"1.4883720930233","0.46511627906977","5.2093023255814","4.8837209302326","145.3488372093","23.255813953488","2.1395348837209","0.52325581395349","0.0093023255813953","8.5116279069767","11.592128801431","2.9612403100775","1.828896744186","16.016703813587","1"
"6.546511627907","0.77519379844961","5.953488372093","9.7674418604651","1924.4186046512","151.16279069767","16.046511627907","1.2209302325581","2.5116279069767","24.139534883721","12.450805008945","4.5116279069767","19.57513255814","167.62155393331","3"
"3.8081395348837","0.93023255813953","15.503875968992","3.0232558139535","587.20930232558","23.255813953488","7.8139534883721","2.1279069767442","0.0093023255813953","14.697674418605","11.592128801431","5.6589147286822","5.3448651162791","52.382720462364","2"
"2.796511627907","0.15503875968992","3.2248062015504","12.093023255814","389.53488372093","313.95348837209","5.953488372093","1.3604651162791","1.6744186046512","12.790697674419","11.735241502683","4.3410852713178","4.0588744186047","58.744001761387","2"
"6.2267441860465","2.015503875969","4.9612403100775","27.209302325581","994.18604651163","209.3023255814","13.53488372093","3.7674418604651","1.8139534883721","24.976744186047","10.590339892665","8.9922480620155","7.1751720930233","101.13476508417","3"
"5.1337209302326","0.46511627906977","3.968992248062","13.023255813953","1348.8372093023","81.395348837209","14.511627906977","1.6395348837209","1.906976744186","17.06976744186","11.449016100179","4.8062015503876","13.323734883721","116.73311560938","3"
"10.046511627907","0.46511627906977","19.84496124031","36.744186046512","1470.9302325581","46.511627906977","34.604651162791","4.5348837209302","0.27906976744186","24.697674418605","10.87656529517","16.279069767442","7.900676744186","129.51655588734","3"
"1.8139534883721","0","6.6976744186047","4.1860465116279","226.74418604651","23.255813953488","3.1162790697674","0.45348837209302","0.55813953488372","8.2325581395349","12.16457960644","3.2558139534884","2.730188372093","22.554517035916","1"
"1.8372093023256","0","6.9457364341085","4.1860465116279","226.74418604651","127.90697674419","0.97674418604651","0.87209302325581","0.16279069767442","10.232558139535","12.16457960644","3.3333333333333","2.6981372093023","30.62003009495","1"
"4.0406976744186","0.31007751937984","11.906976744186","10.697674418605","604.6511627907","23.255813953488","13.860465116279","1.3953488372093","0.0093023255813953","7.1162790697674","11.878354203936","6.6666666666667","5.0804139534884","53.913017944131","2"
"4.3720930232558","0.62015503875969","10.170542635659","9.0697674418605","872.09302325581","127.90697674419","5.4418604651163","2.6860465116279","3.8139534883721","17.302325581395","12.021466905188","5.6589147286822","7.941423255814","83.007580698133","2"
"5.9127906976744","1.3953488372093","14.387596899225","18.139534883721","831.39534883721","46.511627906977","12.883720930233","5.093023255814","0.46511627906977","19.860465116279","10.87656529517","9.4573643410853","5.855111627907","75.556431915967","2"
"2.3139534883721","0.15503875968992","3.7209302325581","8.6046511627907","412.79069767442","23.255813953488","2.4651162790698","1.1511627906977","2.046511627907","15.627906976744","11.592128801431","3.5348837209302","4.7660209302326","37.848062799872","1"
"1.4883720930233","0.46511627906977","5.2093023255814","4.8837209302326","145.3488372093","23.255813953488","2.1395348837209","0.52325581395349","0.0093023255813953","8.5116279069767","11.592128801431","2.9612403100775","1.828896744186","16.016703813587","1"
"6.546511627907","0.77519379844961","5.953488372093","9.7674418604651","1924.4186046512","151.16279069767","16.046511627907","1.2209302325581","2.5116279069767","24.139534883721","12.450805008945","4.5116279069767","19.57513255814","167.62155393331","3"
"3.8081395348837","0.93023255813953","15.503875968992","3.0232558139535","587.20930232558","23.255813953488","7.8139534883721","2.1279069767442","0.0093023255813953","14.697674418605","11.592128801431","5.6589147286822","5.3448651162791","52.382720462364","2"
